player_id,role_level,vip_level,account_age_days,battle_rank,online_time,1d_login_cnt,1w_login_cnt,1m_login_cnt,capability,online_get_exp_amt,recharge_amt,online_get_money_amt,device_width,device_height,os_ver,cheat,churn
9291,44,0,2237,8110000,340.0106864,2,2,6,6438,39.99549075,-0.011924316,20200.00216,2340,1080,11.00110767,0,0
9292,159,5,2576,8110022,9797.000554,9,69,302,42650,1014.991999,-0.010039842,1035096.99,2160,1080,11.0091826,0,1
9293,141,6,2572,8110006,212.9980447,1,8,32,36920,394.9798248,0.013967467,75973.0139,2220,1080,11.00504512,0,0
9294,68,0,2174,8110009,3266.001787,10,56,195,8780,1259.987606,-0.02037728,184449.0103,2208,1242,6.998406576,0,0
9295,68,0,2174,8110009,3265.983979,10,56,195,8780,1260.011622,0.009108149,184449.01,2208,1242,7.008173592,0,0
9296,86,4,2575,8110023,5600.004913,9,13,43,21293,227.9847606,-0.007943227,75870.00672,2436,1125,4.986584235,0,0
9297,141,6,2572,8110006,213.0068678,1,8,32,36920,394.9926012,-0.00160331,75973.01559,2220,1080,11.00411913,0,0
9298,53,7,2168,8110000,0.001435638,0,1,4,13275,0.01316358,-0.007828586,0.013334099,1792,828,5.016721626,0,0
9299,33,0,2116,8110002,14020.98381,19,34,34,4318,1810.999877,-0.004957727,351353.9956,2159,1080,10.99810368,0,0
9300,160,9,2560,8110013,5604.005305,8,94,408,65510,975.9848574,-0.002221842,1049483.007,1334,750,2.008142016,0,1
9301,140,5,2463,8110014,9888.984752,11,95,422,42228,722.9774047,0.002144354,311706.9937,2050,1080,10.99589527,1,0
9302,103,6,2572,8110021,237.0002533,1,6,72,22095,139.9988756,-0.01159222,8024.987485,1920,1080,11.00013939,0,0
9303,69,4,2413,8110009,7450.999181,12,69,114,11927,1286.989146,0.002846773,388416.0069,2208,1080,10.99046037,0,0
9304,48,0,2267,8110016,548.9874891,2,4,11,7363,210.0136635,-0.014446981,23399.99446,1571,810,10.98927562,0,0
9305,48,0,2267,8110016,549.0124285,2,4,11,7363,210.0084994,-0.013184517,23399.97856,1571,810,10.9916051,0,0
9306,35,0,2183,8110005,-0.019673208,0,3,39,5446,-0.025724316,0.019308261,-0.006535087,2224,1080,10.99192004,0,0
9307,79,0,2151,8110009,20119.01655,12,124,275,12475,1635.994701,0.01090525,279709.9921,1356,720,7.993541505,0,0
9308,73,5,2132,8110010,15640.0058,22,169,540,14094,1255.009309,0.010646957,402692.0037,2208,1080,10.98844677,1,0
9309,58,5,2151,8110005,8866.996592,3,20,64,7517,1717.979952,0.003412752,362132.975,2333,1080,10.99082325,0,0
9310,128,3,2377,8110022,6952.99853,14,87,406,40023,710.0094891,-0.006124764,626692.0037,2198,1080,11.01730052,0,1
9311,69,4,2413,8110009,7451.015919,12,69,114,11927,1286.986434,-0.010040035,388415.9814,2208,1080,11.01740357,0,0
9312,68,0,2174,8110009,3266.011946,10,56,195,8780,1259.988527,0.002122883,184449.001,2208,1242,7.00223252,0,0
9313,160,9,2560,8110013,5604.013392,8,94,408,65510,976.0106157,-0.0120183,1049483.0,1334,750,2.018279412,0,1
9314,141,5,2553,8110006,15786.98165,6,63,291,34150,895.0000022,0.001625121,614545.0193,1480,720,8.98009685,0,1
9315,86,4,2575,8110023,5599.990958,9,13,43,21293,228.0052029,0.001509524,75870.00441,2436,1125,4.987353214,0,0
9316,77,0,2179,8110008,0.000148751,0,17,212,13441,-0.00444806,-0.001376802,0.00276532,2001,1125,0.007746304,0,0
9317,85,6,2315,8110009,-0.00994863,0,0,3,17067,-0.009792911,-0.004460522,-0.000598784,2048,1536,4.99845727,0,0
9318,40,0,2410,8110000,0.012832915,0,1,7,2115,-0.016722601,0.007079548,0.005063139,1520,720,9.996441731,1,0
9319,160,10,2477,8110025,10140.99728,11,96,360,46929,1103.004676,-0.007153759,655769.0008,2160,1080,11.00043629,1,1
9320,35,0,2183,8110005,-0.010403755,0,3,39,5446,-0.001521825,-0.007774078,0.0075218,2224,1080,10.98205505,0,0
9321,140,5,2463,8110014,9889.001709,11,95,422,42228,722.9975139,-0.005339355,311706.9925,2050,1080,11.01424334,1,0
9322,140,5,2463,8110014,9888.990866,11,95,422,42228,722.996047,0.010935437,311707.0012,2050,1080,10.97578898,1,0
9323,107,6,2282,8110000,-0.004462391,0,4,42,28965,0.022786662,0.010910813,-0.018180374,1792,828,5.001881605,0,0
9324,48,0,2267,8110016,548.9992413,2,4,11,7363,210.0093819,-0.020608066,23400.0036,1571,810,10.98402569,0,0
9325,43,0,2116,8110002,2100.000282,3,46,46,7126,726.997234,-3.1e-05,119750.9998,2196,1080,10.00722696,0,0
9326,99,5,2286,8110007,-0.003410598,0,6,100,22929,-0.010903929,-0.006305648,-0.005642598,2436,1125,4.00715958,0,0
9327,88,2,2566,8110009,-0.004312882,0,8,59,14630,0.005658574,-0.008164216,-0.000627782,2340,1080,9.988107432,0,0
9328,102,4,2248,8110010,7112.004227,4,88,371,28528,829.99257,0.008698848,351688.0081,1792,828,5.002293036,0,0
9329,96,0,2308,8110009,2552.00287,1,8,36,18764,629.9967462,0.000594218,217103.9851,2159,1080,10.97351429,0,0
9330,78,0,2576,8110003,-0.019698449,0,1,4,12577,0.008319515,-0.011241414,-0.009890621,2159,1080,11.00348374,0,0
9331,58,5,2151,8110005,8866.980109,3,20,64,7517,1717.990057,0.012491815,362133.0058,2333,1080,11.00733819,0,0
9332,99,5,2286,8110007,-0.010391242,0,6,100,22929,0.005668758,0.012739704,0.024493942,2436,1125,4.010962654,0,0
9333,69,4,2413,8110009,7451.004104,12,69,114,11927,1287.022306,-0.003817758,388416.0043,2208,1080,11.02175314,0,0
9334,58,5,2151,8110005,8866.994971,3,20,64,7517,1718.023115,0.001423722,362133.0109,2333,1080,11.02107737,0,0
9335,48,4,2125,8110004,5017.986599,20,120,158,7413,1886.00711,-0.000355184,408737.9918,2436,1125,2.998395579,0,0
9336,119,4,2579,8110008,0.014369662,0,10,49,34285,-0.004086971,0.002087349,-0.002966953,2208,1242,4.983239142,0,0
9337,73,5,2132,8110010,15639.99789,22,169,540,14094,1255.011258,-0.000540608,402691.9857,2208,1080,10.9921166,1,0
9338,58,1,2576,8110002,0.014022732,0,0,0,9951,-0.010548923,-0.014552622,0.017396114,2016,1080,7.997254571,0,0
9339,77,0,2179,8110008,0.003699239,0,17,212,13441,0.021356428,0.002656142,0.022637492,2001,1125,0.010193563,0,0
9340,78,0,2576,8110003,-0.013059649,0,1,4,12577,0.003779497,0.004991545,0.011253526,2159,1080,11.01029321,0,0
9341,35,0,2183,8110005,-0.001213064,0,3,39,5446,-0.007560129,0.00136102,0.006310802,2224,1080,10.98754085,0,0
9342,95,2,2566,8110011,-0.014106064,0,17,141,18116,0.003464892,0.002221345,-0.015843142,2259,1080,10.98249947,0,0
9343,107,6,2282,8110000,0.008135937,0,4,42,28965,0.011838208,0.005457601,0.005254428,1792,828,5.002915492,0,0
9344,40,0,2569,8110000,15023.99178,11,27,27,5088,1822.000119,0.003399774,489749.9865,1024,768,8.020886033,1,0
9345,122,0,2565,8110011,10444.00634,10,34,37,29482,563.9967753,0.009476379,194255.999,2280,1080,10.00253534,0,0
9346,122,0,2565,8110011,10444.02055,10,34,37,29482,564.0050125,-0.001109952,194256.0128,2280,1080,10.01015642,0,0
9347,109,5,2558,8110000,0.016669018,0,0,1,25170,-0.009651133,0.008851995,-0.014886425,2141,1080,10.99331037,0,0
9348,85,6,2315,8110009,0.010370534,0,0,3,17067,0.004668147,0.010049996,-0.002769068,2048,1536,5.007628147,0,0
9349,85,6,2315,8110009,-0.023180627,0,0,3,17067,0.008256211,-0.008064446,0.006365859,2048,1536,4.986381739,0,0
9350,159,5,2576,8110022,9797.00042,9,69,302,42650,1015.004176,0.009528987,1035097.001,2160,1080,10.99881767,0,1
9351,160,10,2477,8110025,10141.02426,11,96,360,46929,1102.987443,-0.008832179,655769.0109,2160,1080,10.99847656,1,1
9352,95,2,2566,8110011,-0.007267425,0,17,141,18116,3.79e-05,0.001262933,0.008144086,2259,1080,11.01173564,0,0
9353,119,4,2579,8110008,0.001024407,0,10,49,34285,0.001843373,-0.000390063,0.004220919,2208,1242,4.997358009,0,0
9354,85,6,2315,8110009,-0.00815563,0,0,3,17067,0.014020375,-0.009382165,-0.0078652,2048,1536,4.997649363,0,0
9355,96,0,2308,8110009,2552.01314,1,8,36,18764,630.0107431,-0.003441729,217103.9907,2159,1080,11.00590921,0,0
9356,76,0,2157,8110020,3302.007144,4,45,297,11775,408.0090233,-0.003980935,305407.0107,1334,750,1.005601674,0,0
9357,122,0,2565,8110011,10443.9909,10,34,37,29482,563.9827043,-0.004524693,194256.0035,2280,1080,10.00668437,0,0
9358,73,5,2132,8110010,15640.01179,22,169,540,14094,1255.003336,-0.005669836,402691.9895,2208,1080,11.00844622,1,0
9359,107,6,2282,8110000,0.01776371,0,4,42,28965,-0.01104297,0.002421608,0.018050965,1792,828,4.996470901,0,0
9360,48,0,2267,8110016,549.0029986,2,4,11,7363,209.9829808,-0.014252055,23399.99511,1571,810,11.00014929,0,0
9361,40,0,2264,8110000,76.98254366,1,2,14,7332,-0.003762934,-0.00762279,50000.00361,2001,1125,2.99999913,0,0
9362,160,0,2582,8110011,8875.982035,19,140,601,52177,834.9885751,0.01167047,1425367.017,2001,1125,5.999748774,0,1
9363,48,4,2125,8110004,5018.008299,20,120,158,7413,1885.999739,-0.001374546,408738.0006,2436,1125,3.009389633,0,0
9364,48,0,2267,8110016,549.0047412,2,4,11,7363,210.0023929,-0.006164355,23400.03242,1571,810,10.99189637,0,0
9365,35,0,2183,8110005,0.002706819,0,3,39,5446,0.004078222,0.008003472,-0.009812394,2224,1080,10.98570595,0,0
9366,86,4,2575,8110023,5600.001952,9,13,43,21293,227.9937918,0.002110335,75869.9903,2436,1125,5.010208398,0,0
9367,40,0,2569,8110000,15023.97889,11,27,27,5088,1822.006578,-0.010666992,489749.9983,1024,768,8.004055128,1,0
9368,107,6,2282,8110000,0.016557059,0,4,42,28965,0.001941037,-0.006406178,0.013719078,1792,828,5.004794767,0,0
9369,88,2,2566,8110009,-0.014312032,0,8,59,14630,0.001118212,-0.01187908,-0.006161011,2340,1080,9.987351654,0,0
9370,38,0,2226,8110002,1620.994959,2,9,9,4799,316.0092976,-0.019221854,69881.00538,2340,1080,9.999407866,0,0
9371,85,6,2315,8110009,-0.002766905,0,0,3,17067,0.002459252,0.005325989,-0.010186819,2048,1536,5.007381387,0,0
9372,53,7,2168,8110000,0.000336643,0,1,4,13275,0.015086909,0.012416061,-0.009311186,1792,828,4.993210145,0,0
9373,159,5,2576,8110022,9796.999451,9,69,302,42650,1014.99087,0.014625975,1035096.998,2160,1080,10.97821684,0,1
9374,160,0,2582,8110011,8876.01836,19,140,601,52177,835.0011409,-0.004231602,1425367.006,2001,1125,5.990187216,0,1
9375,94,6,2576,8110005,0.002025493,0,2,8,18897,-0.000485396,0.004062559,0.015849664,1920,1080,9.99790775,0,0
9376,53,7,2168,8110000,-0.004800207,0,1,4,13275,-0.009010623,-0.013213017,-0.012816274,1792,828,4.993396091,0,0
9377,58,5,2151,8110005,8866.983464,3,20,64,7517,1718.001146,0.009497416,362133.0075,2333,1080,10.98854055,0,0
9378,44,0,2237,8110000,340.0056641,2,2,6,6438,39.99291761,-0.009364089,20199.99581,2340,1080,11.00051893,0,0
9379,122,0,2565,8110011,10444.00628,10,34,37,29482,564.0136011,0.003952399,194255.9898,2280,1080,9.976874699,0,0
9380,73,5,2132,8110010,15640.00027,22,169,540,14094,1254.996133,-0.014677344,402691.9908,2208,1080,11.00646011,1,0
9381,159,5,2576,8110022,9797.021915,9,69,302,42650,1014.991061,-0.003108226,1035097.008,2160,1080,10.99245234,0,1
9382,99,5,2286,8110007,-0.00917715,0,6,100,22929,0.015747402,-0.00644028,-0.00291376,2436,1125,4.00407441,0,0
9383,141,5,2553,8110006,15786.99899,6,63,291,34150,894.9948443,0.001967982,614544.9987,1480,720,9.003882343,0,1
9384,34,0,2140,8110000,-0.001902739,0,14,60,4426,-0.000973991,0.012883825,0.001079076,2136,1080,11.01071978,0,0
9385,122,0,2565,8110011,10443.98128,10,34,37,29482,564.0142717,-0.006678854,194256.0098,2280,1080,9.997288337,0,0
9386,119,4,2579,8110008,0.01507683,0,10,49,34285,-0.001116201,0.013773125,-0.027086046,2208,1242,4.999713472,0,0
9387,103,6,2572,8110021,237.0074221,1,6,72,22095,139.9912436,-0.011401985,8025.007186,1920,1080,10.99589988,0,0
9388,107,6,2282,8110000,-0.002481938,0,4,42,28965,-0.010360723,-0.014141945,-0.001423381,1792,828,5.006043183,0,0
9389,76,0,2157,8110020,3301.997924,4,45,297,11775,407.9936487,-0.011954625,305406.9966,1334,750,1.006710567,0,0
9390,40,0,2410,8110000,-0.002599013,0,1,7,2115,0.004858626,0.001683672,-0.006662841,1520,720,10.00848469,0,0
9391,48,0,2267,8110016,549.0100938,2,4,11,7363,209.9963719,-0.005359667,23399.99827,1571,810,10.99845353,0,0
9392,69,4,2413,8110009,7451.009821,12,69,114,11927,1287.003234,0.005488637,388416.0007,2208,1080,10.99175351,0,0
9393,160,9,2560,8110013,5603.987319,8,94,408,65510,976.0007891,0.015305568,1049482.996,1334,750,1.999226208,0,1
9394,69,5,2130,8110008,18905.00137,22,162,336,13780,2063.99754,-0.000806164,394886.9912,1801,1080,9.000995676,0,0
9395,78,0,2576,8110003,0.004521139,0,1,4,12577,-0.008149218,0.003563903,-0.005580421,2159,1080,11.00677779,0,0
9396,107,6,2282,8110000,0.001687741,0,4,42,28965,-0.001497796,-0.017327187,-0.015512415,1792,828,5.001532028,0,0
9397,40,0,2569,8110000,15024.00466,11,27,27,5088,1822.00521,0.022008484,489749.9994,1024,768,7.984449659,1,0
9398,140,5,2463,8110014,9889.007835,11,95,422,42228,722.9976419,0.004653966,311707.0065,2050,1080,10.98958054,1,0
9399,76,0,2157,8110020,3301.992821,4,45,297,11775,408.0077667,0.001390363,305407.0219,1334,750,0.994345927,0,0
9400,53,7,2168,8110000,0.011703644,0,1,4,13275,0.000323815,0.00741123,-0.007239478,1792,828,5.001216901,0,0
9401,85,6,2315,8110009,-0.009300944,0,0,3,17067,-0.00188411,-0.026219287,0.000493354,2048,1536,4.997240586,0,0
9402,40,0,2264,8110000,76.97836306,1,2,14,7332,-0.001337165,-0.004122156,49999.97844,2001,1125,2.997194554,0,0
9403,102,4,2248,8110010,7112.002378,4,88,371,28528,830.0119062,0.005042672,351688.0045,1792,828,4.999943735,0,0
9404,122,0,2565,8110011,10444.00024,10,34,37,29482,563.9943257,0.01336461,194256.0066,2280,1080,10.01390254,0,0
9405,109,5,2558,8110000,-0.012566024,0,0,1,25170,-0.001166446,-0.001617417,-0.003900733,2141,1080,10.99280708,0,0
9406,78,0,2576,8110003,0.00425314,0,1,4,12577,-0.021334635,0.000880612,-0.00366409,2159,1080,10.99991324,0,0
9407,95,2,2566,8110011,-0.00599897,0,17,141,18116,0.006301555,-0.014851436,-0.008012405,2259,1080,11.01271948,0,0
9408,141,5,2553,8110006,15787.01462,6,63,291,34150,895.0232777,-0.018050198,614544.9955,1480,720,9.016009364,0,1
9409,102,4,2248,8110010,7112.007658,4,88,371,28528,829.9967444,0.00033858,351688.0114,1792,828,5.004606765,0,0
9410,86,4,2575,8110023,5600.005516,9,13,43,21293,228.0000414,0.028575069,75870.00474,2436,1125,5.008496888,0,0
9411,103,6,2572,8110021,236.9836953,1,6,72,22095,139.994624,0.007750206,8024.998505,1920,1080,11.00155325,0,0
9412,68,0,2174,8110009,3265.992548,10,56,195,8780,1259.996318,-0.012750495,184448.9939,2208,1242,6.997566392,0,0
9413,141,5,2553,8110006,15787.00023,6,63,291,34150,894.9897271,0.013404131,614545.0143,1480,720,9.0050392,0,1
9414,66,3,2146,8110009,10313.0162,21,167,291,9725,1350.99602,5.999826291,454408.999,2140,1080,11.00755773,1,0
9415,80,7,2576,8110003,1282.01604,1,58,77,15715,149.9876352,-0.006391847,49101.00283,2416,1440,8.994780688,0,0
9416,69,4,2413,8110009,7451.017743,12,69,114,11927,1286.997198,0.005879605,388415.9972,2208,1080,10.99935105,0,0
9417,141,5,2553,8110006,15787.0041,6,63,291,34150,894.9870741,-0.010870881,614544.9894,1480,720,9.002583682,0,1
9418,96,0,2308,8110009,2552.015157,1,8,36,18764,629.9940699,0.003286754,217103.9899,2159,1080,11.01144207,0,0
9419,69,5,2130,8110008,18904.99861,22,162,336,13780,2063.998435,-0.005016022,394887.0078,1801,1080,9.00249417,0,0
9420,95,2,2566,8110011,-0.01505663,0,17,141,18116,0.001406157,0.012713598,-0.026055291,2259,1080,11.01147767,0,0
9421,44,0,2237,8110000,339.9844494,2,2,6,6438,39.99515266,0.013578759,20200.01673,2340,1080,10.99008615,0,0
9422,48,0,2267,8110016,549.0058222,2,4,11,7363,210.0054181,-0.002044036,23399.99203,1571,810,11.00154128,0,0
9423,78,0,2576,8110003,-0.012877025,0,1,4,12577,0.012423509,0.000653079,0.004180826,2159,1080,11.00356417,0,0
9424,66,3,2146,8110009,10312.99004,21,167,291,9725,1350.999247,5.995159961,454409.0013,2140,1080,10.99685749,1,0
9425,58,1,2576,8110002,0.00548814,0,0,0,9951,0.001175434,0.000712828,-0.015150692,2016,1080,7.995467169,0,0
9426,69,4,2413,8110009,7450.9964,12,69,114,11927,1287.014293,-0.001597858,388415.9999,2208,1080,11.00950262,0,0
9427,95,2,2566,8110011,0.002628339,0,17,141,18116,-0.001678415,-0.005773163,-7.46e-06,2259,1080,10.99732741,0,0
9428,35,0,2183,8110005,-0.009051534,0,3,39,5446,0.008074211,-0.006662381,0.000904465,2224,1080,10.99806504,0,0
9429,109,5,2558,8110000,0.001440168,0,0,1,25170,-0.01291178,0.009592201,0.005194301,2141,1080,10.99265348,0,0
9430,95,2,2566,8110011,0.000259107,0,17,141,18116,0.012636033,-0.012880371,0.009987981,2259,1080,10.98778644,0,0
9431,66,3,2146,8110009,10313.01377,21,167,291,9725,1351.006292,5.989653078,454409.0055,2140,1080,11.01304461,1,0
9432,109,5,2558,8110000,0.001650225,0,0,1,25170,-0.001629421,0.010237699,0.007401463,2141,1080,11.0032113,0,0
9433,119,4,2579,8110008,0.005246755,0,10,49,34285,-0.000381275,-0.004463858,0.016126362,2208,1242,4.99538222,0,0
9434,40,0,2264,8110000,77.00250022,1,2,14,7332,0.0002027,0.011776695,49999.98005,2001,1125,2.991116986,0,0
9435,48,4,2125,8110004,5018.010587,20,120,158,7413,1886.008827,-0.016605251,408737.9864,2436,1125,3.001961561,0,0
9436,53,7,2168,8110000,-0.004414272,0,1,4,13275,-0.018330848,-0.002747797,-0.006883829,1792,828,4.991821031,0,0
9437,140,5,2463,8110014,9889.004597,11,95,422,42228,722.9896397,0.027480888,311706.9921,2050,1080,11.00641161,1,0
9438,160,0,2582,8110011,8875.996918,19,140,601,52177,834.9879766,-0.001345696,1425367.026,2001,1125,6.007541997,0,1
9439,124,0,2355,8110023,7464.996775,6,53,250,36550,731.9991834,0.012449532,441092.9966,1920,1080,8.991275059,0,0
9440,40,0,2264,8110000,77.0096157,1,2,14,7332,-0.015114424,-0.011455463,50000.00924,2001,1125,3.00626825,0,0
9441,80,7,2576,8110003,1281.999201,1,58,77,15715,150.001804,0.001241213,49100.99136,2416,1440,8.994863821,0,0
9442,160,9,2560,8110013,5604.003773,8,94,408,65510,975.9848748,-0.007586162,1049483.028,1334,750,2.005801894,0,1
9443,40,0,2569,8110000,15023.9913,11,27,27,5088,1821.995463,-0.012363012,489750.0167,1024,768,8.002133155,1,0
9444,141,6,2572,8110006,212.9933468,1,8,32,36920,395.0022487,0.020743424,75973.01111,2220,1080,11.01032608,0,0
9445,38,0,2226,8110002,1620.998857,2,9,9,4799,316.0077385,-0.003536956,69880.99094,2340,1080,9.997029686,0,0
9446,74,2,2164,8110021,10623.00687,9,46,135,9119,1220.998845,0.008218686,252119.9673,2138,1080,10.99697517,0,0
9447,109,5,2558,8110000,-0.015496779,0,0,1,25170,-0.013000864,0.006486384,0.004981371,2141,1080,11.00758387,0,0
9448,33,0,2116,8110002,14021.01399,19,34,34,4318,1810.999642,0.002881554,351354.0016,2159,1080,11.0040872,0,0
9449,119,4,2579,8110008,-0.008172896,0,10,49,34285,-0.005176964,-0.000355316,0.012638339,2208,1242,5.011774123,0,0
9450,80,7,2576,8110003,1282.003756,1,58,77,15715,149.9983106,0.008344546,49101.00994,2416,1440,8.995831687,0,0
9451,48,4,2125,8110004,5018.002045,20,120,158,7413,1885.999618,0.020091454,408737.9973,2436,1125,3.012159067,0,0
9452,58,5,2151,8110005,8866.996533,3,20,64,7517,1717.985823,0.003032142,362132.982,2333,1080,10.99356875,0,0
9453,119,4,2579,8110008,0.016519023,0,10,49,34285,0.007479587,0.008126118,0.016099073,2208,1242,4.986137396,0,0
9454,128,3,2377,8110022,6953.008765,14,87,406,40023,709.9910053,0.014402269,626691.9742,2198,1080,10.98506354,0,1
9455,160,9,2560,8110013,5604.013392,8,94,408,65510,976.0106157,-0.0120183,1049483.0,1334,750,2.018279412,0,1
9456,102,4,2248,8110010,7111.996101,4,88,371,28528,830.0066004,-0.018069409,351688.0077,1792,828,5.018111799,0,0
9457,48,0,2267,8110016,549.0045026,2,4,11,7363,209.9908525,-0.002590126,23400.00065,1571,810,11.00718316,0,0
9458,88,2,2566,8110009,-0.001204817,0,8,59,14630,-0.013070869,-0.009105165,0.010786572,2340,1080,9.999254662,0,0
9459,44,0,2237,8110000,339.9920376,2,2,6,6438,39.98612024,0.006857518,20199.9945,2340,1080,10.98692036,0,0
9460,128,3,2377,8110022,6952.993003,14,87,406,40023,709.9910091,-0.001607127,626691.998,2198,1080,11.0034028,0,1
9461,73,5,2132,8110010,15639.99212,22,169,540,14094,1255.008362,0.006417531,402691.9911,2208,1080,10.98834293,1,0
9462,52,1,2125,8110017,8618.017186,7,47,65,7226,1891.011941,-0.017499739,332829.9944,2224,1668,5.991495247,0,0
9463,44,0,2237,8110000,340.0046808,2,2,6,6438,40.01281996,0.004114349,20200.0054,2340,1080,10.98654378,0,0
9464,44,0,2237,8110000,340.0075853,2,2,6,6438,39.99905551,-0.00330277,20199.99979,2340,1080,10.9984123,0,0
9465,52,1,2125,8110017,8618.009319,7,47,65,7226,1891.003027,-0.013589228,332830.0013,2224,1668,6.001081264,0,0
9466,48,0,2123,8110005,12851.99693,8,85,85,3254,1308.004809,-0.000406001,325669.006,2048,1536,0.99794208,0,0
9467,95,2,2566,8110011,0.009116414,0,17,141,18116,-0.008060624,-0.000225932,-0.017443601,2259,1080,10.97710483,0,0
9468,74,2,2164,8110021,10622.9869,9,46,135,9119,1221.007309,0.009405946,252120.0054,2138,1080,10.99750798,0,0
9469,74,2,2164,8110021,10622.99799,9,46,135,9119,1220.986597,0.011397902,252120.0002,2138,1080,11.00245993,0,0
9470,40,0,2410,8110000,0.003442403,0,1,7,2115,0.009464305,-0.004596821,-0.009841638,1520,720,10.00149992,0,0
9471,109,5,2558,8110000,0.000464137,0,0,1,25170,0.006851648,-0.005580014,0.005981637,2141,1080,11.00827188,0,0
9472,79,0,2151,8110009,20119.02138,12,124,275,12475,1635.978318,0.011132774,279709.9862,1356,720,8.010939463,0,0
9473,88,2,2566,8110009,0.007385839,0,8,59,14630,-0.003972652,0.005414962,0.00525463,2340,1080,10.02110586,0,0
9474,68,0,2174,8110009,3265.996587,10,56,195,8780,1259.988335,0.00597816,184449.0133,2208,1242,6.992364845,0,0
9475,73,5,2132,8110010,15639.99212,22,169,540,14094,1255.008362,0.006417531,402691.9911,2208,1080,10.98834293,1,0
9476,107,6,2282,8110000,-0.000914153,0,4,42,28965,-0.003552216,0.00108913,-0.010632812,1792,828,5.000696186,0,0
9477,141,5,2553,8110006,15786.96152,6,63,291,34150,895.0058758,-0.004482818,614544.9982,1480,720,9.001393903,0,1
9478,88,2,2566,8110009,0.014854211,0,8,59,14630,-0.008080383,-0.003279167,0.001255761,2340,1080,9.989824682,0,0
9479,78,0,2576,8110003,0.014119106,0,1,4,12577,0.009549295,0.012691314,-0.000906717,2159,1080,10.99414746,0,0
9480,159,5,2576,8110022,9796.99499,9,69,302,42650,1015.008182,-0.005706046,1035096.995,2160,1080,10.98866661,0,1
9481,94,6,2576,8110005,-0.002850606,0,2,8,18897,-0.004178004,-0.005684456,0.00238806,1920,1080,10.00037734,0,0
9482,48,4,2125,8110004,5018.004878,20,120,158,7413,1885.99444,-0.002436264,408738.0009,2436,1125,3.009221535,0,0
9483,160,10,2477,8110025,10140.99664,11,96,360,46929,1103.003164,0.013810124,655769.0031,2160,1080,11.00851046,1,1
9484,40,0,2569,8110000,15023.98746,11,27,27,5088,1822.003644,0.023001286,489749.989,1024,768,7.99783107,1,0
9485,38,0,2226,8110002,1621.00133,2,9,9,4799,316.0004418,-0.018776701,69880.9902,2340,1080,9.992684847,0,0
9486,109,5,2558,8110000,-0.005406607,0,0,1,25170,-0.000691774,0.013396337,-0.002732637,2141,1080,10.99037863,1,0
9487,141,5,2553,8110006,15787.00132,6,63,291,34150,894.9943554,0.002454277,614545.0028,1480,720,8.999682976,0,1
9488,95,2,2566,8110011,0.009116414,0,17,141,18116,-0.008060624,-0.000225932,-0.017443601,2259,1080,10.97710483,0,0
9489,40,0,2264,8110000,76.99880012,1,2,14,7332,-8.55e-05,0.011655153,49999.99351,2001,1125,3.016893989,0,0
9490,94,6,2576,8110005,0.003318242,0,2,8,18897,0.005777049,-0.002113056,-0.011653818,1920,1080,9.999925122,0,0
9491,99,5,2286,8110007,-0.001221777,0,6,100,22929,0.001693718,0.00541888,-0.000995178,2436,1125,4.000079531,0,0
9492,48,4,2125,8110004,5018.017866,20,120,158,7413,1886.011706,-0.008122651,408737.989,2436,1125,3.007346207,0,0
9493,40,0,2264,8110000,77.00405447,1,2,14,7332,-0.011915531,-0.017561227,49999.98863,2001,1125,2.998324613,0,0
9494,43,0,2116,8110002,2100.003448,3,46,46,7126,727.0257695,-0.009657139,119751.0065,2196,1080,10.01098338,0,0
9495,68,0,2174,8110009,3265.992287,10,56,195,8780,1259.992429,-0.013616742,184448.9996,2208,1242,7.008977333,0,0
9496,128,3,2377,8110022,6952.991106,14,87,406,40023,710.0107732,0.002731201,626691.9887,2198,1080,10.9815508,0,1
9497,141,5,2553,8110006,15786.99157,6,63,291,34150,895.0029682,0.006132648,614545.0033,1480,720,8.999728164,0,1
9498,74,2,2164,8110021,10622.99594,9,46,135,9119,1221.013315,0.014565921,252120.0038,2138,1080,11.00438035,0,0
9499,159,5,2576,8110022,9797.00188,9,69,302,42650,1014.995021,-0.009056558,1035097.001,2160,1080,11.01097357,0,1
9500,99,5,2286,8110007,-0.014084521,0,6,100,22929,-0.002299116,0.001959051,-0.018149604,2436,1125,3.99881373,0,0
9501,73,5,2132,8110010,15640.00554,22,169,540,14094,1254.997614,0.00843532,402692.004,2208,1080,10.96178917,1,0
9502,124,0,2355,8110023,7464.979021,6,53,250,36550,731.979831,0.003471797,441092.9913,1920,1080,9.013550772,0,0
9503,69,4,2413,8110009,7451.008507,12,69,114,11927,1287.003062,0.001015134,388415.9927,2208,1080,11.00240057,0,0
9504,58,5,2151,8110005,8867.009326,3,20,64,7517,1717.992757,-0.012957009,362133.0151,2333,1080,11.0018409,0,0
9505,96,0,2308,8110009,2551.999126,1,8,36,18764,629.9874324,-0.004752212,217104.0064,2159,1080,11.00768966,0,0
9506,85,6,2315,8110009,-0.009089057,0,0,3,17067,-0.009876488,-0.029055193,-0.018204594,2048,1536,5.003815551,0,0
9507,80,7,2576,8110003,1282.003906,1,58,77,15715,149.9954375,0.001713677,49100.99004,2416,1440,9.01260337,0,0
